epoch,train_loss,val_loss,val_loss_ff,val_loss_logic,val_loss_fill
0,6.722834549993943,4.3908101931699814,0.07641111353443841,11.058391096609293,2.609991285368937
1,0.372391261483132,0.5077870804397547,1.0777768253774966,0.33587426966480594,0.26033453595308687
2,0.24199861616545024,0.5264295675439362,1.1822939951099076,0.251176648630289,0.3106426931335893
3,0.2052960435928599,0.4357518024706673,0.89392618620709,0.25186208974002966,0.28182237460284526
4,0.18311686845338537,0.33551284783668284,0.5058482681788857,0.23058628220611896,0.29683338099608053
